2025-12-20 10:54:48,737 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 10:54:48,768 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 10:54:48,768 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 10:54:48,768 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 10:54:48,902 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 10:54:51,543 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 10:54:56,989 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:10:27,494 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 11:10:27,532 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 11:10:27,532 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 11:10:27,532 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 11:10:27,658 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 11:10:28,661 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:10:29,210 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:11:21,817 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 11:11:21,864 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 11:11:21,865 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 11:11:21,865 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 11:11:21,985 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 11:11:22,907 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:08,781 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 11:12:08,824 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 11:12:08,824 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 11:12:08,824 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 11:12:08,941 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 11:12:09,953 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:10,954 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:21,050 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:21,433 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:21,766 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:22,163 - ui.controllers.company_controllers - INFO - Mở dialog Thông tin công ty
2025-12-20 11:12:22,179 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:22,179 - ui.controllers.company_controllers - DEBUG - Load company thành công
2025-12-20 11:12:39,177 - ui.controllers.company_controllers - DEBUG - Đã chọn ảnh mới: H:/project_root/assets/images/staff.png
2025-12-20 11:12:40,323 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:40,323 - ui.controllers.company_controllers - INFO - Lưu thông tin công ty thành công
2025-12-20 11:12:41,387 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:48,006 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:51,962 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:12:53,927 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:13:16,144 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 11:13:16,197 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 11:13:16,197 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 11:13:16,197 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 11:13:16,319 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 11:13:17,114 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:13:19,869 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:13:23,300 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:13:40,220 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 11:13:40,263 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 11:13:40,263 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 11:13:40,263 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 11:13:40,387 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 11:13:41,454 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:13:53,619 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:05,428 - __main__ - INFO - Khởi động ứng dụng...
2025-12-20 11:14:05,461 - ui.controllers.header_controllers - DEBUG - HeaderController đã bind signal
2025-12-20 11:14:05,461 - ui.controllers.header_controllers - INFO - Chuyển tab header: khai_bao
2025-12-20 11:14:05,461 - ui.controllers.header_controllers - DEBUG - Số nút ribbon: 7
2025-12-20 11:14:05,581 - __main__ - INFO - Ứng dụng đã sẵn sàng.
2025-12-20 11:14:06,704 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:15,577 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:16,755 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:30,210 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:36,166 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:36,166 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:37,741 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:37,741 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:39,337 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:39,337 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:41,612 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:41,612 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:43,461 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:43,461 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:45,086 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:45,086 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:47,916 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:47,916 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:50,278 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:50,278 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:52,630 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:52,641 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:57,677 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:57,677 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:59,136 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:14:59,151 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:00,647 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:00,647 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:03,138 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:03,138 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:06,311 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:06,327 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:08,962 - core.database - INFO - ✅ Kết nối MySQL thành công
2025-12-20 11:15:08,962 - repository.department_repository - ERROR - Lỗi create_department
Traceback (most recent call last):
  File "C:\Users\duong\AppData\Local\Programs\Python\Python312\Lib\site-packages\mysql\connector\connection_cext.py", line 772, in cmd_query
    self._cmysql.query(
_mysql_connector.MySQLInterfaceError: Duplicate entry 'Â' for key 'uq_departments_department_name'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
